sourceid-year-oa,source_id,parent_publisher,pub_year,oa_status,oecd_major,n_dois,apc_lower,apc_total
3332_2017_hybrid,3332,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,8,3000,24000
4597_2017_hybrid,4597,Springer-Nature,2017,hybrid,NATURAL SCIENCES,8,3000,24000
4677_2015_hybrid,4677,Wiley,2015,hybrid,SOCIAL SCIENCES,8,3000,24000
5782_2016_hybrid,5782,Springer-Nature,2016,hybrid,NATURAL SCIENCES,8,3000,24000
6241_2016_hybrid,6241,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
7991_2016_hybrid,7991,Wiley,2016,hybrid,NATURAL SCIENCES,8,3000,24000
19232_2015_hybrid,19232,Wiley,2015,hybrid,NATURAL SCIENCES,8,3000,24000
19907_2018_hybrid,19907,Wiley,2018,hybrid,AGRICULTURAL SCIENCES,8,3000,24000
20082_2016_hybrid,20082,Elsevier,2016,hybrid,NATURAL SCIENCES,8,3000,24000
20934_2015_hybrid,20934,Springer-Nature,2015,hybrid,SOCIAL SCIENCES,8,3000,24000
21239_2017_hybrid,21239,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,8,3000,24000
24349_2015_hybrid,24349,Springer-Nature,2015,hybrid,NATURAL SCIENCES,8,3000,24000
24740_2015_hybrid,24740,Springer-Nature,2015,hybrid,AGRICULTURAL SCIENCES,8,3000,24000
19901_2018_hybrid,19901,Springer-Nature,2018,hybrid,NATURAL SCIENCES,8,3000,24000
21884_2015_hybrid,21884,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
22942_2018_hybrid,22942,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,8,3000,24000
25099_2018_hybrid,25099,Springer-Nature,2018,hybrid,NATURAL SCIENCES,8,3000,24000
19719_2016_hybrid,19719,Springer-Nature,2016,hybrid,NATURAL SCIENCES,8,3000,24000
19907_2018_hybrid,19907,Wiley,2018,hybrid,NATURAL SCIENCES,8,3000,24000
20272_2017_hybrid,20272,Springer-Nature,2017,hybrid,NATURAL SCIENCES,8,3000,24000
24760_2018_hybrid,24760,Elsevier,2018,hybrid,AGRICULTURAL SCIENCES,8,3000,24000
6141_2018_hybrid,6141,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
6154_2017_hybrid,6154,Springer-Nature,2017,hybrid,NATURAL SCIENCES,8,3000,24000
6686_2018_hybrid,6686,Springer-Nature,2018,hybrid,NATURAL SCIENCES,8,3000,24000
7603_2015_hybrid,7603,Wiley,2015,hybrid,NATURAL SCIENCES,8,3000,24000
508_2017_hybrid,508,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
1494_2016_hybrid,1494,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
1739_2017_hybrid,1739,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
4643_2017_hybrid,4643,Wiley,2017,hybrid,NATURAL SCIENCES,8,3000,24000
6686_2016_hybrid,6686,Springer-Nature,2016,hybrid,NATURAL SCIENCES,8,3000,24000
6834_2017_hybrid,6834,Springer-Nature,2017,hybrid,NATURAL SCIENCES,8,3000,24000
7929_2017_hybrid,7929,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
8463_2016_hybrid,8463,Elsevier,2016,hybrid,AGRICULTURAL SCIENCES,8,3000,24000
17937_2016_hybrid,17937,Springer-Nature,2016,hybrid,NATURAL SCIENCES,8,3000,24000
18210_2017_hybrid,18210,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
18290_2018_hybrid,18290,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
18355_2016_hybrid,18355,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
19232_2016_hybrid,19232,Wiley,2016,hybrid,NATURAL SCIENCES,8,3000,24000
20157_2017_hybrid,20157,Springer-Nature,2017,hybrid,NATURAL SCIENCES,8,3000,24000
20965_2018_hybrid,20965,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,8,3000,24000
22760_2018_hybrid,22760,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,8,3000,24000
22874_2017_hybrid,22874,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
24206_2017_hybrid,24206,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,8,3000,24000
24760_2018_hybrid,24760,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,8,3000,24000
25032_2017_hybrid,25032,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,8,3000,24000
20943_2015_hybrid,20943,Wiley,2015,hybrid,SOCIAL SCIENCES,7.8,3000,23400
20943_2016_hybrid,20943,Wiley,2016,hybrid,SOCIAL SCIENCES,7.8,3000,23400
23506_2016_hybrid,23506,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7.8,3000,23400
720_2017_hybrid,720,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7.666666667,3000,23000
19006_2016_hybrid,19006,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7.666666667,3000,23000
8010_2017_hybrid,8010,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7.666666667,3000,23000
3004_2017_hybrid,3004,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,7.666666667,3000,23000
19006_2016_hybrid,19006,Springer-Nature,2016,hybrid,ENGINEERING AND TECHNOLOGY,7.666666667,3000,23000
7788_2015_hybrid,7788,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7.666666667,3000,23000
23542_2018_hybrid,23542,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7.666666667,3000,23000
17979_2015_hybrid,17979,Elsevier,2015,hybrid,ENGINEERING AND TECHNOLOGY,7.5,3000,22500
14100_2017_hybrid,14100,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,7.5,3000,22500
14270_2015_hybrid,14270,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
14700_2018_hybrid,14700,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7.5,3000,22500
8974_2017_hybrid,8974,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7.5,3000,22500
11068_2016_hybrid,11068,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
13010_2017_hybrid,13010,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
13010_2017_hybrid,13010,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,7.5,3000,22500
25506_2018_hybrid,25506,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,7.5,3000,22500
14765_2015_hybrid,14765,Wiley,2015,hybrid,NATURAL SCIENCES,7.5,3000,22500
14765_2018_hybrid,14765,Wiley,2018,hybrid,NATURAL SCIENCES,7.5,3000,22500
11068_2016_hybrid,11068,Wiley,2016,hybrid,NATURAL SCIENCES,7.5,3000,22500
3211_2017_hybrid,3211,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7.5,3000,22500
14100_2017_hybrid,14100,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7.5,3000,22500
14703_2015_hybrid,14703,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
14703_2015_hybrid,14703,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7.5,3000,22500
14270_2015_hybrid,14270,Elsevier,2015,hybrid,NATURAL SCIENCES,7.5,3000,22500
14765_2018_hybrid,14765,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
17124_2017_hybrid,17124,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7.5,3000,22500
14765_2015_hybrid,14765,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
25506_2018_hybrid,25506,Springer-Nature,2018,hybrid,AGRICULTURAL SCIENCES,7.5,3000,22500
1785_2018_hybrid,1785,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,7.5,3000,22500
21076_2018_hybrid,21076,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,7.5,3000,22500
14700_2018_hybrid,14700,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
8974_2017_hybrid,8974,Springer-Nature,2017,hybrid,AGRICULTURAL SCIENCES,7.5,3000,22500
17979_2015_hybrid,17979,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
21076_2018_hybrid,21076,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7.5,3000,22500
3211_2017_hybrid,3211,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,7.5,3000,22500
3268_2018_hybrid,3268,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7.5,3000,22500
3268_2018_hybrid,3268,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7.5,3000,22500
22970_2018_hybrid,22970,Wiley,2018,hybrid,SOCIAL SCIENCES,7.5,3000,22500
4455_2015_hybrid,4455,Springer-Nature,2015,hybrid,ENGINEERING AND TECHNOLOGY,7.333333333,3000,22000
13236_2015_hybrid,13236,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
14319_2016_hybrid,14319,Wiley,2016,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
14095_2016_hybrid,14095,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7.333333333,3000,22000
15413_2017_hybrid,15413,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,7.333333333,3000,22000
2066_2015_hybrid,2066,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7.333333333,3000,22000
14993_2018_hybrid,14993,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,7.333333333,3000,22000
19469_2018_hybrid,19469,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7.333333333,3000,22000
13236_2016_hybrid,13236,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7.333333333,3000,22000
16774_2017_hybrid,16774,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
7788_2018_hybrid,7788,Springer-Nature,2018,hybrid,AGRICULTURAL SCIENCES,7.333333333,3000,22000
13452_2015_hybrid,13452,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7.333333333,3000,22000
14632_2017_hybrid,14632,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
19469_2016_hybrid,19469,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7.333333333,3000,22000
22884_2017_hybrid,22884,Sage,2017,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
13831_2018_hybrid,13831,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,7.333333333,3000,22000
7733_2016_hybrid,7733,Springer-Nature,2016,hybrid,HUMANITIES,7.333333333,3000,22000
9300_2016_hybrid,9300,Springer-Nature,2016,hybrid,ENGINEERING AND TECHNOLOGY,7.333333333,3000,22000
21099_2015_hybrid,21099,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
21218_2015_hybrid,21218,Wiley,2015,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
22884_2018_hybrid,22884,Sage,2018,hybrid,NATURAL SCIENCES,7.333333333,3000,22000
23991_2018_hybrid,23991,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,7.166666667,3000,21500
2316_2015_hybrid,2316,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
2328_2016_hybrid,2328,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
2328_2016_hybrid,2328,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,7,3000,21000
3446_2016_hybrid,3446,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4926_2018_hybrid,4926,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
6504_2016_hybrid,6504,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
7044_2016_hybrid,7044,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,7,3000,21000
8222_2017_hybrid,8222,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,7,3000,21000
8290_2018_hybrid,8290,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
8291_2015_hybrid,8291,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
8570_2018_hybrid,8570,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
12096_2018_hybrid,12096,Sage,2018,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
12772_2016_hybrid,12772,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
13097_2015_hybrid,13097,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
13168_2018_hybrid,13168,Wiley,2018,hybrid,NATURAL SCIENCES,7,3000,21000
13389_2017_hybrid,13389,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
13566_2018_hybrid,13566,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14266_2018_hybrid,14266,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14325_2018_hybrid,14325,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
14544_2018_hybrid,14544,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
14986_2015_hybrid,14986,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
15056_2016_hybrid,15056,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7,3000,21000
15342_2015_hybrid,15342,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
15398_2016_hybrid,15398,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
16320_2015_hybrid,16320,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
12116_2016_hybrid,12116,Springer-Nature,2016,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
13870_2017_hybrid,13870,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
14572_2017_hybrid,14572,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
15424_2015_hybrid,15424,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
15844_2018_hybrid,15844,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
22328_2016_hybrid,22328,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
8613_2017_hybrid,8613,Elsevier,2017,hybrid,NATURAL SCIENCES,7,3000,21000
8797_2015_hybrid,8797,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
11624_2018_hybrid,11624,Springer-Nature,2018,hybrid,HUMANITIES,7,3000,21000
13181_2017_hybrid,13181,Wiley,2017,hybrid,NATURAL SCIENCES,7,3000,21000
13754_2018_hybrid,13754,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
15489_2015_hybrid,15489,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
17_2015_hybrid,17,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
1098_2015_hybrid,1098,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
1339_2016_hybrid,1339,Wiley,2016,hybrid,NATURAL SCIENCES,7,3000,21000
1558_2017_hybrid,1558,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
2166_2018_hybrid,2166,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
2335_2016_hybrid,2335,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
3650_2017_hybrid,3650,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4298_2015_hybrid,4298,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4942_2016_hybrid,4942,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
6241_2017_hybrid,6241,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
7514_2018_hybrid,7514,Elsevier,2018,hybrid,NATURAL SCIENCES,7,3000,21000
7595_2015_hybrid,7595,Wiley,2015,hybrid,NATURAL SCIENCES,7,3000,21000
9091_2017_hybrid,9091,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
13248_2015_hybrid,13248,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
14187_2016_hybrid,14187,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
15056_2017_hybrid,15056,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
15133_2017_hybrid,15133,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
17688_2016_hybrid,17688,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7,3000,21000
19433_2018_hybrid,19433,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
20209_2018_hybrid,20209,Springer-Nature,2018,hybrid,AGRICULTURAL SCIENCES,7,3000,21000
23475_2016_hybrid,23475,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7,3000,21000
24384_2016_hybrid,24384,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7,3000,21000
25274_2015_hybrid,25274,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
25585_2017_hybrid,25585,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
11953_2018_hybrid,11953,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
12616_2018_hybrid,12616,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
12870_2016_hybrid,12870,Wiley,2016,hybrid,SOCIAL SCIENCES,7,3000,21000
13280_2016_hybrid,13280,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14754_2015_hybrid,14754,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
15178_2017_hybrid,15178,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
15184_2015_hybrid,15184,Wiley,2015,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
15484_2015_hybrid,15484,Wiley,2015,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
14019_2017_hybrid,14019,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
14056_2018_hybrid,14056,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
1351_2015_hybrid,1351,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
1559_2018_hybrid,1559,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
3995_2018_hybrid,3995,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4395_2016_hybrid,4395,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7,3000,21000
4398_2017_hybrid,4398,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
4405_2016_hybrid,4405,Elsevier,2016,hybrid,NATURAL SCIENCES,7,3000,21000
4955_2018_hybrid,4955,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4971_2018_hybrid,4971,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
6222_2017_hybrid,6222,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
7764_2018_hybrid,7764,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,7,3000,21000
7837_2016_hybrid,7837,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
7965_2017_hybrid,7965,Sage,2017,hybrid,SOCIAL SCIENCES,7,3000,21000
8613_2017_hybrid,8613,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
9497_2015_hybrid,9497,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
13427_2018_hybrid,13427,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
13870_2017_hybrid,13870,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
14329_2015_hybrid,14329,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
14774_2016_hybrid,14774,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
16769_2018_hybrid,16769,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
17860_2018_hybrid,17860,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
766_2017_hybrid,766,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
1572_2017_hybrid,1572,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
1984_2015_hybrid,1984,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
2832_2016_hybrid,2832,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4273_2016_hybrid,4273,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4308_2017_hybrid,4308,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4982_2016_hybrid,4982,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
7501_2016_hybrid,7501,Sage,2016,hybrid,SOCIAL SCIENCES,7,3000,21000
8386_2015_hybrid,8386,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
9450_2018_hybrid,9450,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
9510_2017_hybrid,9510,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
11661_2018_hybrid,11661,Wiley,2018,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
12488_2016_hybrid,12488,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
13280_2018_hybrid,13280,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14820_2018_hybrid,14820,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,7,3000,21000
15425_2017_hybrid,15425,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
16483_2016_hybrid,16483,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
1739_2016_hybrid,1739,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4802_2015_hybrid,4802,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
5041_2015_hybrid,5041,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
6736_2016_hybrid,6736,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
7664_2016_hybrid,7664,Springer-Nature,2016,hybrid,HUMANITIES,7,3000,21000
8219_2015_hybrid,8219,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
8291_2017_hybrid,8291,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
9441_2018_hybrid,9441,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
9578_2016_hybrid,9578,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
10721_2016_hybrid,10721,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
11778_2017_hybrid,11778,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
13771_2017_hybrid,13771,Wiley,2017,hybrid,NATURAL SCIENCES,7,3000,21000
13992_2018_hybrid,13992,Sage,2018,hybrid,AGRICULTURAL SCIENCES,7,3000,21000
14179_2015_hybrid,14179,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14300_2016_hybrid,14300,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14387_2015_hybrid,14387,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14857_2018_hybrid,14857,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
14930_2018_hybrid,14930,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
16678_2016_hybrid,16678,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
16820_2018_hybrid,16820,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
16854_2018_hybrid,16854,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
13181_2017_hybrid,13181,Wiley,2017,hybrid,ENGINEERING AND TECHNOLOGY,7,3000,21000
13619_2017_hybrid,13619,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,7,3000,21000
14088_2016_hybrid,14088,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14532_2016_hybrid,14532,Elsevier,2016,hybrid,NATURAL SCIENCES,7,3000,21000
15660_2016_hybrid,15660,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7,3000,21000
18063_2015_hybrid,18063,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
18263_2018_hybrid,18263,Springer-Nature,2018,hybrid,NATURAL SCIENCES,7,3000,21000
10721_2016_hybrid,10721,Springer-Nature,2016,hybrid,NATURAL SCIENCES,7,3000,21000
11048_2018_hybrid,11048,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,7,3000,21000
12772_2017_hybrid,12772,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
14350_2017_hybrid,14350,Springer-Nature,2017,hybrid,NATURAL SCIENCES,7,3000,21000
14744_2015_hybrid,14744,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
17504_2015_hybrid,17504,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
19377_2015_hybrid,19377,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
20050_2018_hybrid,20050,Sage,2018,hybrid,SOCIAL SCIENCES,7,3000,21000
22564_2017_hybrid,22564,Sage,2017,hybrid,SOCIAL SCIENCES,7,3000,21000
24608_2015_hybrid,24608,Wiley,2015,hybrid,SOCIAL SCIENCES,7,3000,21000
3179_2015_hybrid,3179,Elsevier,2015,hybrid,NATURAL SCIENCES,7,3000,21000
3911_2015_hybrid,3911,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
4369_2015_hybrid,4369,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
4431_2015_hybrid,4431,Springer-Nature,2015,hybrid,NATURAL SCIENCES,7,3000,21000
4942_2015_hybrid,4942,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,7,3000,21000
5142_2018_hybrid,5142,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,7,3000,21000
